source_id,career,career_family,riasec_profile,institution,institution_type,management_type,location,duration_years,monthly_income,annual_cost,admission_rate,duration_measured,income_measured,cost_measured,admission_measured
1304,Computación e Informática,Ciencias de la Computación,ISR,Fermin Tanguis,Instituto,Privada,Ica,3,2156,360,89,true,false,true,false
1312,Computación e Informática,Ciencias de la Computación,ISR,Fernando Silva Santisteban,Instituto,Privada,Cajamarca,3,2156,300,89,false,false,false,false
1318,Computación e Informática,Ciencias de la Computación,ISR,Fibonacci,Instituto,Privada,Huánuco,3,2156,300,90,true,false,false,true
1321,Computación e Informática,Ciencias de la Computación,ISR,Fidel Zarate Plasencia,Instituto,Pública,Cajamarca,3,2156,160,90,true,false,true,false
1328,Computación e Informática,Ciencias de la Computación,ISR,Filiberto García Cuellar,Instituto,Pública,Ayacucho,3,2156,300,89,false,false,false,false
1339,Computación e Informática,Ciencias de la Computación,ISR,Francisco Antonio de Zela,Instituto,Privada,Tacna,3,2156,1710,89,true,false,true,false
1353,Computación e Informática,Ciencias de la Computación,ISR,Francisco Ricci,Instituto,Privada,La Libertad,3,2156,170,72,true,false,true,true
1355,Computación e Informática,Ciencias de la Computación,ISR,Francisco Vigo Caballero,Instituto,Pública,San Martín,3,2156,260,80,true,false,true,true
1342,Computación e Informática,Ciencias de la Computación,ISR,Francisco de Paula Gonzales Vigil,Instituto,Pública,Tacna,3,2156,215,43,true,false,true,true
1374,Computación e Informática,Ciencias de la Computación,ISR,Fray Florencio Pascual Alegre González,Instituto,Pública,Loreto,3,2156,300,89,false,false,false,false
1370,Computación e Informática,Ciencias de la Computación,ISR,Fray Ángel José Azagra Murillo,Instituto,Pública,Pasco,3,2156,300,89,false,false,false,false
1377,Computación e Informática,Ciencias de la Computación,ISR,Frederick Winslow Taylor,Instituto,Privada,Lima,3,2156,1700,90,true,false,true,false
1301,Computación e Informática,Ciencias de la Computación,ISR,Félix de la Rosa Reátegui y Gaviria,Instituto,Privada,San Martín,3,2156,300,89,true,false,false,false
1385,Computación e Informática,Ciencias de la Computación,ISR,Gabriela Porto de Power,Instituto,Privada,Loreto,3,2156,1670,60,true,false,true,true
1396,Computación e Informática,Ciencias de la Computación,ISR,Gamaniel Blanco Murillo,Instituto,Pública,Pasco,3,2156,300,89,false,false,false,false
1398,Computación e Informática,Ciencias de la Computación,ISR,General Oscar Arteta Terzi,Instituto,Pública,Lima,3,2156,300,90,true,false,false,false
1414,Computación e Informática,Ciencias de la Computación,ISR,Gilda Liliana Ballivian Rosado,Instituto,Pública,Lima,3,2156,760,66,true,false,true,true
1420,Computación e Informática,Ciencias de la Computación,ISR,Glicerio Gómez Igarza,Instituto,Pública,Huánuco,3,2156,240,53,true,false,true,true
1423,Computación e Informática,Ciencias de la Computación,ISR,Gran Chavín,Instituto,Privada,Áncash,3,2156,600,80,true,false,true,true
1429,Computación e Informática,Ciencias de la Computación,ISR,Gran Pajaten,Instituto,Pública,San Martín,3,2156,300,89,false,false,false,false
1432,Computación e Informática,Ciencias de la Computación,ISR,Gregoria Santos,Instituto,Pública,Cusco,3,2156,200,90,true,false,true,false
1438,Computación e Informática,Ciencias de la Computación,ISR,Guadalupe,Instituto,Pública,La Libertad,3,2156,200,90,true,false,true,false
1451,Computación e Informática,Ciencias de la Computación,ISR,Gustavo Allende Llaveria,Instituto,Pública,Junín,3,2156,300,89,false,false,false,false
1411,Computación e Informática,Ciencias de la Computación,ISR,Génova,Instituto,Privada,Lima,3,2156,1900,66,true,false,true,true
1453,Computación e Informática,Ciencias de la Computación,ISR,Haquira,Instituto,Pública,Apurímac,3,2156,90,77,true,false,true,true
1456,Computación e Informática,Ciencias de la Computación,ISR,Harvar,Instituto,Privada,La Libertad,3,2156,550,90,true,false,true,false
1462,Computación e Informática,Ciencias de la Computación,ISR,Hermanos Cárcamo,Instituto,Pública,Piura,3,2156,110,90,true,false,true,false
1485,Computación e Informática,Ciencias de la Computación,ISR,Hipólito Unanue,Instituto,Privada,Arequipa,3,2156,235,73,true,false,true,true
1502,Computación e Informática,Ciencias de la Computación,ISR,Hno. Victorino Elorz Goicoechea,Instituto,Pública,Cajamarca,3,2156,220,44,true,false,true,true
1506,Computación e Informática,Ciencias de la Computación,ISR,Hno. Victorino Elorz Goicoechea,Instituto,Pública,Piura,3,2156,300,89,false,false,false,false
1510,Computación e Informática,Ciencias de la Computación,ISR,Honorio Delgado Espinoza,Instituto,Pública,Arequipa,3,2156,76,90,true,false,true,false
1526,Computación e Informática,Ciencias de la Computación,ISR,Horacio Zeballos Gamez,Instituto,Pública,Cusco,3,2156,300,75,true,false,false,true
1539,Computación e Informática,Ciencias de la Computación,ISR,Huamachuco,Instituto,Pública,La Libertad,3,2156,100,45,true,false,true,true
1546,Computación e Informática,Ciencias de la Computación,ISR,Huancané,Instituto,Pública,Puno,3,2156,130,89,true,false,true,false
1551,Computación e Informática,Ciencias de la Computación,ISR,Huancaspata,Instituto,Pública,La Libertad,3,2156,300,89,true,false,false,false
1560,Computación e Informática,Ciencias de la Computación,ISR,Huancavelica,Instituto,Pública,Huancavelica,3,2156,300,89,false,false,false,false
1561,Computación e Informática,Ciencias de la Computación,ISR,Huancavelica,Instituto,Pública,Huancavelica,3,2156,100,56,true,false,true,true
1572,Computación e Informática,Ciencias de la Computación,ISR,Huanta,Instituto,Pública,Ayacucho,3,2156,140,17,true,false,true,true
1587,Computación e Informática,Ciencias de la Computación,ISR,Huaycan,Instituto,Pública,Lima,3,2156,520,86,true,false,true,true
1591,Computación e Informática,Ciencias de la Computación,ISR,Humberto Cauwe,Instituto,Privada,Lima,3,2156,2100,89,true,false,true,false
1474,Computación e Informática,Ciencias de la Computación,ISR,Héroes de Sierra Lumi,Instituto,Pública,Junín,3,2156,40,56,true,false,true,true
1616,Computación e Informática,Ciencias de la Computación,ISR,Idat,Instituto,Privada,Lima,3,2168,4200,90,true,true,true,false
1623,Computación e Informática,Ciencias de la Computación,ISR,Idat - Piura,Instituto,Privada,Piura,3,2156,2280,90,true,false,true,false
1626,Computación e Informática,Ciencias de la Computación,ISR,Idat Chiclayo,Instituto,Privada,Lambayeque,3,2156,310,90,true,false,true,false
1628,Computación e Informática,Ciencias de la Computación,ISR,Idat-Tarapoto,Instituto,Privada,San Martín,3,2156,1620,89,true,false,true,false
1635,Computación e Informática,Ciencias de la Computación,ISR,Ignacio A. Ramos Olivera- Yungay,Instituto,Pública,Áncash,3,2156,140,90,true,false,true,false
1639,Computación e Informática,Ciencias de la Computación,ISR,Ilp La Pontificia,Instituto,Privada,Piura,3,2156,1200,90,true,false,true,false
1646,Computación e Informática,Ciencias de la Computación,ISR,Indoamerica,Instituto,Pública,La Libertad,3,2156,300,89,false,false,false,false
1648,Computación e Informática,Ciencias de la Computación,ISR,Infonet,Instituto,Privada,Junín,3,2156,1460,89,true,false,true,false
1650,Computación e Informática,Ciencias de la Computación,ISR,"Informática, Computación y Ciencias Empresariales - ICCE",Instituto,Privada,Cajamarca,3,2156,300,33,true,false,false,true
1660,Computación e Informática,Ciencias de la Computación,ISR,Instituto Pedagógico Publico de Picota,Instituto,Pública,San Martín,3,2156,300,89,true,false,true,false
1705,Computación e Informática,Ciencias de la Computación,ISR,Instituto Superior Pedagógico Publico,Instituto,Pública,Áncash,3,2156,300,89,false,false,false,false
1709,Computación e Informática,Ciencias de la Computación,ISR,Instituto Superior Pedagógico Publico de Lamas,Instituto,Pública,San Martín,3,2156,320,89,true,false,true,false
1715,Computación e Informática,Ciencias de la Computación,ISR,Interamericano,Instituto,Privada,La Libertad,3,2156,150,89,true,false,true,false
1717,Computación e Informática,Ciencias de la Computación,ISR,Internacional,Instituto,Privada,Lima,3,2156,300,89,true,false,false,false
1732,Computación e Informática,Ciencias de la Computación,ISR,Isa Chiclayo,Instituto,Privada,Lambayeque,3,2156,300,89,true,false,false,false
1745,Computación e Informática,Ciencias de la Computación,ISR,Isaac Newton,Instituto,Privada,Puno,3,2156,300,89,false,false,false,false
1748,Computación e Informática,Ciencias de la Computación,ISR,Isabel La Católica,Instituto,Privada,Huánuco,3,2156,1580,90,true,false,true,false
1770,Computación e Informática,Ciencias de la Computación,ISR,Istepsa,Instituto,Privada,Apurímac,3,2156,300,22,true,false,false,true
1792,Computación e Informática,Ciencias de la Computación,ISR,Jesús De Nazareth,Instituto,Privada,Lima,3,2156,300,89,false,false,false,false
1804,Computación e Informática,Ciencias de la Computación,ISR,Jesús Maestro,Instituto,Privada,Ica,3,2156,300,89,false,false,false,false
1809,Computación e Informática,Ciencias de la Computación,ISR,Jhalebet,Instituto,Privada,Ica,3,2156,300,87,true,false,false,true
1817,Computación e Informática,Ciencias de la Computación,ISR,Joaquín Reátegui Medina,Instituto,Pública,Loreto,3,2156,200,88,true,false,true,true
1823,Computación e Informática,Ciencias de la Computación,ISR,John A Mackay,Instituto,Privada,San Martín,3,2156,1650,90,true,false,true,false
1830,Computación e Informática,Ciencias de la Computación,ISR,Jorge Basadre,Instituto,Pública,Arequipa,3,2156,180,90,true,false,true,false
1837,Computación e Informática,Ciencias de la Computación,ISR,Jorge Basadre,Instituto,Privada,Ica,3,2156,300,89,false,false,false,false
1843,Computación e Informática,Ciencias de la Computación,ISR,Jorge Desmaison Seminario,Instituto,Pública,La Libertad,3,2156,210,88,true,false,true,true
1854,Computación e Informática,Ciencias de la Computación,ISR,José Antonio Encinas,Instituto,Pública,Puno,3,2156,140,40,true,false,true,true
1868,Computación e Informática,Ciencias de la Computación,ISR,José Antonio Encinas,Instituto,Pública,Tumbes,3,2156,300,89,false,false,false,false
1870,Computación e Informática,Ciencias de la Computación,ISR,José Arnaldo Sabogal Dieguez,Instituto,Pública,Cajamarca,3,2156,200,81,true,false,true,true
1880,Computación e Informática,Ciencias de la Computación,ISR,José Carlos Mariátegui,Instituto,Pública,Moquegua,3,2156,235,90,true,false,true,false
1898,Computación e Informática,Ciencias de la Computación,ISR,José Crisam,Instituto,Privada,Arequipa,3,2156,300,89,true,false,true,false
1899,Computación e Informática,Ciencias de la Computación,ISR,José Crisam,Instituto,Privada,Arequipa,3,2156,300,89,false,false,false,false
1904,Computación e Informática,Ciencias de la Computación,ISR,José Domingo Choquehuanca,Instituto,Pública,Puno,3,2156,160,83,true,false,true,true
1913,Computación e Informática,Ciencias de la Computación,ISR,José Félix Iguain,Instituto,Privada,Lima,3,2156,1000,89,true,false,true,false
1925,Computación e Informática,Ciencias de la Computación,ISR,José Jiménez Borja,Instituto,Pública,Tacna,3,2156,300,89,false,false,false,false
1936,Computación e Informática,Ciencias de la Computación,ISR,José María Arguedas,Instituto,Pública,Ayacucho,3,2156,120,83,true,false,true,true
1942,Computación e Informática,Ciencias de la Computación,ISR,José María Arguedas,Instituto,Pública,Junín,3,2156,120,90,true,false,true,false
1958,Computación e Informática,Ciencias de la Computación,ISR,José Pardo,Instituto,Pública,Lima,3,2156,300,89,true,false,true,false
1969,Computación e Informática,Ciencias de la Computación,ISR,José Salvador Cavero Ovalle,Instituto,Pública,Ayacucho,3,2156,300,89,false,false,false,false
1975,Computación e Informática,Ciencias de la Computación,ISR,José Santos Chocano,Instituto,Pública,Amazonas,3,2156,300,89,false,false,false,false
1979,Computación e Informática,Ciencias de la Computación,ISR,Juan Bosco De Huánuco,Instituto,Privada,Huánuco,3,2156,170,53,true,false,true,true
1988,Computación e Informática,Ciencias de la Computación,ISR,Juan Enrique Pestalozzi,Instituto,Privada,Junín,3,2156,290,89,true,false,true,false
1995,Computación e Informática,Ciencias de la Computación,ISR,Juan José Farfán Céspedes,Instituto,Pública,Piura,3,2156,300,90,true,false,true,false
2001,Computación e Informática,Ciencias de la Computación,ISR,Juan Mejía Baca,Instituto,Privada,Lambayeque,3,2156,240,50,true,false,true,true
2021,Computación e Informática,Ciencias de la Computación,ISR,Juan Velasco Alvarado,Instituto,Pública,Lima,3,2156,360,90,true,false,true,false
2032,Computación e Informática,Ciencias de la Computación,ISR,Juan XXIII,Instituto,Pública,Ica,3,2156,300,89,false,false,false,false
2051,Computación e Informática,Ciencias de la Computación,ISR,Juli,Instituto,Pública,Puno,3,2156,110,89,true,false,true,false
2069,Computación e Informática,Ciencias de la Computación,ISR,Julio César Tello,Instituto,Pública,Lima,3,2156,300,76,true,false,true,true
2078,Computación e Informática,Ciencias de la Computación,ISR,Khipu,Instituto,Privada,Cusco,3,2156,2700,90,true,false,true,false
2086,Computación e Informática,Ciencias de la Computación,ISR,La Católica,Instituto,Privada,Lambayeque,3,2156,300,56,true,false,false,true
2089,Computación e Informática,Ciencias de la Computación,ISR,La Católica - Chota,Instituto,Privada,Cajamarca,3,2156,1720,60,true,false,true,true
2103,Computación e Informática,Ciencias de la Computación,ISR,La Inmaculada,Instituto,Pública,Arequipa,3,2156,500,90,true,false,true,false
2106,Computación e Informática,Ciencias de la Computación,ISR,La Joya,Instituto,Pública,Arequipa,3,2156,120,90,true,false,true,false
2119,Computación e Informática,Ciencias de la Computación,ISR,La Oroya,Instituto,Pública,Junín,3,2156,360,90,true,false,true,false
2129,Computación e Informática,Ciencias de la Computación,ISR,La Pontificia,Instituto,Privada,Ayacucho,3,2156,300,87,true,false,false,true
2133,Computación e Informática,Ciencias de la Computación,ISR,La Pontificia - Andahuaylas,Instituto,Privada,Apurímac,3,2156,300,80,true,false,false,true
2135,Computación e Informática,Ciencias de la Computación,ISR,La Recoleta,Instituto,Pública,Arequipa,3,2156,800,90,true,false,true,false
2143,Computación e Informática,Ciencias de la Computación,ISR,La Salle,Instituto,Pública,Cusco,3,2156,525,67,true,false,true,true
2151,Computación e Informática,Ciencias de la Computación,ISR,La Salle De Abancay,Instituto,Pública,Apurímac,3,2156,260,89,true,false,true,false
2153,Computación e Informática,Ciencias de la Computación,ISR,La Unión,Instituto,Pública,Piura,3,2156,300,90,true,false,false,false
2160,Computación e Informática,Ciencias de la Computación,ISR,Laredo,Instituto,Pública,La Libertad,3,2156,200,11,true,false,true,true
2166,Computación e Informática,Ciencias de la Computación,ISR,Latino,Instituto,Privada,Lima,3,2156,1900,89,true,false,true,false
2171,Computación e Informática,Ciencias de la Computación,ISR,Latino - San Juan,Instituto,Privada,Lima,3,2156,1900,83,true,false,true,true
